ID	Sex	weak	trait
1827	2	4	14.7
1827	2	5	16.6
1827	2	6	18.3
1827	2	7	18.9
1827	2	8	18.4
1827	2	9	18.8
1827	2	10	19.2
1827	2	11	19.7
1827	2	12	20
1827	2	13	21.1
1827	2	14	21.3
1827	2	15	22
1827	2	16	22.2
1835	2	1	4.5
1835	2	2	7.8
1835	2	3	10.8
1835	2	4	13.5
1835	2	5	17.8
1835	2	6	18.6
1835	2	7	19.1
1835	2	8	20
1835	2	9	20.7
1835	2	10	20.5
1835	2	11	20.5
1835	2	12	21
1835	2	13	21.2
1835	2	14	21.7
1835	2	15	22.1
1835	2	16	22.3
1843	2	1	5.1
1843	2	2	9.6
1843	2	3	11.8
1843	2	4	12.4
1843	2	5	14.2
1843	2	6	15
1843	2	7	19.2
1843	2	8	20.1
1843	2	9	21.3
1843	2	10	21.7
1843	2	11	22.2
1843	2	12	23.6
1843	2	13	24.5
1843	2	14	24.6
1843	2	15	26.3
1843	2	16	25.4
1851	2	1	5.8
1851	2	2	9.8
1851	2	3	12.4
1851	2	4	14.7
1851	2	5	19.1
1851	2	6	20
1851	2	7	21.3
1851	2	8	22.2
1851	2	9	22.5
1851	2	10	23.5
1851	2	11	24.6
1851	2	12	26.5
1851	2	13	26.9
1851	2	14	27.4
1851	2	15	28.1
1851	2	16	28.3
1859	2	1	7.3
1859	2	2	12
1859	2	3	13.7
1859	2	4	16.1
1859	2	5	17.3
1859	2	6	18.8
1859	2	7	20.2
1859	2	8	20.7
1859	2	9	18.47109635
1859	2	10	21.1
1859	2	11	21.8
1859	2	12	21.9
1859	2	13	21.6
1859	2	14	22.8
1859	2	15	24
1859	2	16	23.7
1996	2	1	4.2
1996	2	2	7.2
1996	2	3	8.6
1996	2	4	10.2
1996	2	5	13.8
1996	2	6	12.6
1996	2	7	12.8
1996	2	8	14.1
1996	2	9	14.4
1996	2	10	14.2
1996	2	11	14.2
1996	2	12	15.2
1996	2	13	15.6
1996	2	14	15.8
1996	2	15	15
1996	2	16	16.1
1860	2	1	5.3
1860	2	2	9.8
1860	2	3	12.1
1860	2	4	14.8
1860	2	5	17.3
1860	2	6	16.6
1860	2	7	17
1860	2	8	16.8
1860	2	9	17.6
1860	2	10	17.5
1860	2	11	18.9
1860	2	12	19.7
1860	2	13	19.9
1860	2	14	20
1860	2	15	20.5
1860	2	16	21.5
1790	1	1	6.2
1790	1	2	9.5
1790	1	3	10.8
1790	1	4	11.7
1790	1	5	15.2
1790	1	6	13.8
1790	1	7	15.5
1790	1	8	15
1790	1	9	15.2
1790	1	10	15
1790	1	11	16.5
1790	1	12	15.8
1790	1	13	16.6
1790	1	14	18.5
1790	1	15	18.5
1790	1	16	18.6
1798	2	1	5.3
1798	2	2	9
1798	2	3	11.2
1798	2	4	11.6
1798	2	5	14.6
1798	2	6	17.5
1798	2	7	18.3
1798	2	8	19.6
1798	2	9	20.1
1798	2	10	20.4
1798	2	11	22.1
1798	2	12	22.2
1798	2	13	23.1
1798	2	14	23.7
1798	2	15	24.6
1798	2	16	24.5
1813	1	1	4.7
1813	1	2	7.6
1813	1	3	9.8
1813	1	4	11.9
1813	1	5	14.4
1813	1	6	14.3
1813	1	7	14.7
1813	1	8	14.8
1813	1	9	15.1
1813	1	10	16
1813	1	11	15.6
1813	1	12	16.2
1813	1	13	16
1813	1	14	16.3
1813	1	15	17
1813	1	16	17.7
1820	1	1	6.8
1820	1	2	12
1820	1	3	13
1820	1	4	10.6
1820	1	5	18.9
1820	1	6	18.5
1820	1	7	19
1820	1	8	20.4
1820	1	9	22.6
1820	1	10	23.7
1820	1	11	24.3
1820	1	12	23.9
1820	1	13	26
1820	1	14	29.1
1820	1	15	28.7
1820	1	16	30.6
1828	2	1	5
1828	2	2	9
1828	2	3	11
1828	2	4	14.5
1828	2	5	16.8
1828	2	6	17.6
1828	2	7	17.7
1828	2	8	17.6
1828	2	9	17.5
1828	2	10	17.7
1828	2	11	18.3
1828	2	12	18.9
1828	2	13	19.8
1828	2	14	20
1828	2	15	20.3
1828	2	16	20.9
1836	2	1	5.1
1836	2	2	8.2
1836	2	3	11.1
1836	2	4	14.8
1836	2	5	14.5
1836	2	6	18.5
1836	2	7	20
1836	2	8	20.7
1836	2	9	21.1
1836	2	10	22
1836	2	11	22
1836	2	12	22.9
1836	2	13	23.6
1836	2	14	24
1836	2	15	23.8
1836	2	16	24.9
1844	1	1	4.9
1844	1	2	9.1
1844	1	3	11.4
1844	1	4	11.2
1844	1	5	13.5
1844	1	6	15.2
1844	1	7	16.7
1844	1	8	16.6
1844	1	9	17.7
1844	1	10	17.4
1844	1	11	17.4
1844	1	12	18.3
1844	1	13	18.4
1844	1	14	19.3
1844	1	15	19.3
1844	1	16	19.6
1989	2	1	6.5
1989	2	2	11
1989	2	3	13.7
1989	2	4	16.5
1989	2	5	18.9
1989	2	6	19.6
1989	2	7	21.3
1989	2	8	17.9235732
1989	2	9	22.1
1989	2	10	23.2
1989	2	11	24.7
1989	2	12	25.5
1989	2	13	26
1989	2	14	27.2
1989	2	15	28.1
1989	2	16	29.2
1861	1	1	4.3
1861	1	2	8.8
1861	1	3	12.6
1861	1	4	14.9
1861	1	5	16.7
1861	1	6	15.9
1861	1	7	15.4
1861	1	8	16.4
1861	1	9	16
1861	1	10	19.5
1861	1	11	22.3
1861	1	12	22.5
1861	1	13	23.6
1861	1	14	24
1861	1	15	23.8
1861	1	16	24.3
1791	2	1	6.5
1791	2	2	9.6
1791	2	3	10.7
1791	2	4	11.6
1791	2	5	16.3
1791	2	6	18.1
1791	2	7	17.6
1791	2	8	16.8
1791	2	9	17.6
1791	2	10	18.3
1791	2	11	18.4
1791	2	12	18.5
1791	2	13	17.8
1791	2	14	18.1
1791	2	15	18.8
1791	2	16	19.6
1799	1	1	4.9
1799	1	2	8.4
1799	1	3	10.9
1799	1	4	12.4
1799	1	5	14.1
1799	1	6	14.6
1799	1	7	15.8
1799	1	8	14.9
1799	1	9	15.2
1799	1	10	16.1
1799	1	11	15.7
1799	1	12	16.1
1799	1	13	16.4
1799	1	14	17.1
1799	1	15	18.6
1799	1	16	19.2
1806	2	1	4.1
1806	2	2	6.9
1806	2	3	8.9
1806	2	4	11.8
1806	2	5	13.8
1806	2	6	13.7
1806	2	7	15.9
1806	2	8	17
1806	2	9	18
1806	2	10	18.9
1806	2	11	18.9
1806	2	12	19.8
1806	2	13	20.5
1806	2	14	21.9
1806	2	15	21.7
1806	2	16	21.5
1821	1	1	6.1
1821	1	2	10.9
1821	1	3	11.5
1821	1	4	14
1821	1	5	17.3
1821	1	6	15.8
1821	1	7	15.8
1821	1	8	16.3
1821	1	9	16.3
1821	1	10	17.2
1821	1	11	18.7
1821	1	12	18.9
1821	1	13	19.6
1821	1	14	21.2
1821	1	15	22
1821	1	16	20.5
1829	1	1	4.6
1829	1	2	8.3
1829	1	3	9.5
1829	1	4	10.8
1829	1	5	12.9
1829	1	6	13.3
1829	1	7	13.2
1829	1	8	13.6
1829	1	9	14.4
1829	1	10	14.7
1829	1	11	15
1829	1	12	14.7
1829	1	13	15.6
1829	1	14	14.1
1829	1	15	15.8
1829	1	16	15.8
1837	1	1	5
1837	1	2	7.8
1837	1	3	10.8
1837	1	4	10.5
1837	1	5	13.1
1837	1	6	15.4
1837	1	7	18.3
1837	1	8	18.9
1837	1	9	18.6
1837	1	10	19.4
1837	1	11	19
1837	1	12	20.6
1837	1	13	20.9
1837	1	14	21.5
1837	1	15	22.6
1837	1	16	23.2
1845	2	1	5.7
1845	2	2	9.9
1845	2	3	12.5
1845	2	4	14.6
1845	2	5	17.5
1845	2	6	20.6
1845	2	7	20.6
1845	2	8	20.9
1845	2	9	21.4
1845	2	10	22
1845	2	11	22.5
1845	2	12	24.4
1845	2	13	24.5
1845	2	14	24.3
1845	2	15	25.4
1845	2	16	24.6
1853	1	1	5.4
1853	1	2	9.8
1853	1	3	12.5
1853	1	4	15
1853	1	5	16
1853	1	6	16.2
1853	1	7	16.6
1853	1	8	16.5
1853	1	9	17.9
1853	1	10	18.8
1853	1	11	20
1853	1	12	20.1
1853	1	13	20.6
1853	1	14	20.81515152
1853	1	15	21.8
1853	1	16	24.2
1990	1	1	5.8
1990	1	2	10.1
1990	1	3	10.8
1990	1	4	12.1
1990	1	5	14.4
1990	1	6	15.1
1990	1	7	15.6
1990	1	8	15.8
1990	1	9	15.5
1990	1	10	16
1990	1	11	15.7
1990	1	12	15.8
1990	1	13	16
1990	1	14	16.5
1990	1	15	17.5
1990	1	16	20
1792	1	1	6.1
1792	1	2	9.6
1792	1	3	11.3
1792	1	4	11.6
1792	1	5	12.4
1792	1	6	13
1792	1	7	15.3
1792	1	8	15.5
1792	1	9	15.6
1792	1	10	15.6
1792	1	11	16.1
1792	1	12	16.1
1792	1	13	16.6
1792	1	14	17.3
1792	1	15	17.6
1792	1	16	18.4
1800	1	1	4.7
1800	1	2	8.4
1800	1	3	10.1
1800	1	4	11.1
1800	1	5	12.9
1800	1	6	14.3
1800	1	7	15.1
1800	1	8	15.3
1800	1	9	15.5
1800	1	10	16.2
1800	1	11	15.8
1800	1	12	16.3
1800	1	13	15.9
1800	1	14	16.5
1800	1	15	17.7
1800	1	16	18.1
1807	1	1	4
1807	1	2	6.7
1807	1	3	8.8
1807	1	4	11
1807	1	5	12.1
1807	1	6	11.1
1807	1	7	11.4
1807	1	8	11.4
1807	1	9	11.6
1807	1	10	12.4
1807	1	11	13.1
1807	1	12	13.6
1807	1	13	13.6
1807	1	14	13.7
1807	1	15	13.8
1807	1	16	15.1
1822	2	1	7.4
1822	2	2	12.8
1822	2	3	14
1822	2	4	17.1
1822	2	5	18.8
1822	2	6	19.7
1822	2	7	20.6
1822	2	8	21.4
1822	2	9	21.2
1822	2	10	22.3
1822	2	11	23.4
1822	2	12	22.5
1822	2	13	24.1
1822	2	14	24
1822	2	15	25.9
1822	2	16	24.6
1830	1	1	4.9
1830	1	2	8.7
1830	1	3	10.8
1830	1	4	12.9
1830	1	5	15.8
1830	1	6	16.4
1830	1	7	17
1830	1	8	16.1
1830	1	9	17
1830	1	10	17.9
1830	1	11	18.2
1830	1	12	18.2
1830	1	13	18.4
1830	1	14	17.6
1830	1	15	19.4
1830	1	16	19.9
1838	1	1	3.8
1838	1	2	6.7
1838	1	3	8.8
1838	1	4	9.6
1838	1	5	12.3
1838	1	6	13.4
1838	1	7	12.8
1838	1	8	14.3
1838	1	9	13.8
1838	1	10	13.2
1838	1	11	13.2
1838	1	12	14.7
1838	1	13	14.9
1838	1	14	15
1838	1	15	14.6
1838	1	16	14.2
1846	2	1	4.6
1846	2	2	8.7
1846	2	3	10.6
1846	2	4	9.8
1846	2	5	11.3
1846	2	6	16.70308077
1846	2	7	17.9
1846	2	8	19.1
1846	2	9	17.8
1846	2	10	16.8
1846	2	11	18.5
1846	2	12	21.4
1846	2	13	20.8
1846	2	14	20.7
1846	2	15	21.9
1846	2	16	20.6
1854	2	1	5
1854	2	2	8.6
1854	2	3	11.5
1854	2	4	14.7
1854	2	5	17.2
1854	2	6	18.4
1854	2	7	18.7
1854	2	8	19.9
1854	2	9	20.6
1854	2	10	20.9
1854	2	11	21.1
1854	2	12	22.5
1854	2	13	22.2
1854	2	14	23.8
1854	2	15	24.5
1854	2	16	26.1
1991	1	1	5.5
1991	1	2	10
1991	1	3	11.6
1991	1	4	13.2
1991	1	5	16.7
1991	1	6	17.6
1991	1	7	19.2
1991	1	8	18.8
1991	1	9	19.4
1991	1	10	19.5
1991	1	11	19.9
1991	1	12	20
1991	1	13	20.5
1991	1	14	21.9
1991	1	15	21.9
1991	1	16	23.1
1999	1	1	4.6
1999	1	2	7.7
1999	1	3	9.6
1999	1	4	10.3
1999	1	5	14
1999	1	6	15.1
1999	1	7	14.4
1999	1	8	15.1
1999	1	9	14.6
1999	1	10	15.4
1999	1	11	16.1
1999	1	12	16.3
1999	1	13	16.6
1999	1	14	16.7
1999	1	15	16.7
1999	1	16	17.8
1868	1	1	5.5
1868	1	2	9
1868	1	3	11.2
1868	1	4	13.9
1868	1	5	15.3
1868	1	6	15.3
1868	1	7	16.8
1868	1	8	18.8
1868	1	9	21.9
1868	1	10	21.6
1868	1	11	20.8
1868	1	12	22.7
1868	1	13	22.4
1868	1	14	23.1
1868	1	15	22.6
1868	1	16	24.5
1972	1	1	4.9
1972	1	2	8.4
1972	1	3	10.8
1972	1	4	13.1
1972	1	5	15.5
1972	1	6	14.5
1972	1	7	15.7
1972	1	8	15.4
1972	1	9	16.1
1972	1	10	16.3
1972	1	11	16.8
1972	1	12	19.79950042
1972	1	13	18.3
1972	1	14	17.9
1972	1	15	18.1
1972	1	16	18.5
1880	1	1	5.7
1880	1	2	8.7
1880	1	3	10.6
1880	1	4	14.6
1880	1	5	18
1880	1	6	17.2
1880	1	7	17.9
1880	1	8	18.1
1880	1	9	17.2
1880	1	10	17.9
1880	1	11	18.4
1880	1	12	19.4
1880	1	13	19.8
1880	1	14	18.5
1880	1	15	20.3
1880	1	16	20.9
1888	1	1	5.6
1888	1	2	8.2
1888	1	3	9.1
1888	1	4	10.3
1888	1	5	10.7
1888	1	6	11.5
1888	1	7	12.3
1888	1	8	12.7
1888	1	9	13.2
1888	1	10	14.3
1888	1	11	14.9
1888	1	12	15.5
1888	1	13	15.8
1888	1	14	16.1
1888	1	15	16.5
1888	1	16	14.8
1896	2	1	5.3
1896	2	2	8.5
1896	2	3	10.9
1896	2	4	13.7
1896	2	5	18
1896	2	6	18.5
1896	2	7	18.9
1896	2	8	19.8
1896	2	9	22
1896	2	10	22.5
1896	2	11	23.5
1896	2	12	24.5
1896	2	13	26
1896	2	14	20.81515152
1896	2	15	26.7
1896	2	16	27.5
1904	2	1	4.9
1904	2	2	7.5
1904	2	3	9.8
1904	2	4	13.6
1904	2	5	18.2
1904	2	6	17.5
1904	2	7	18.1
1904	2	8	18.4
1904	2	9	18.8
1904	2	10	18.9
1904	2	11	20.2
1904	2	12	20
1904	2	13	19.5
1904	2	14	20
1904	2	15	19.8
1904	2	16	20.8
1912	2	1	5.5
1912	2	2	8.7
1912	2	3	10.5
1912	2	4	12.4
1912	2	5	16.4
1912	2	6	17
1912	2	7	17.40438333
1912	2	8	18.6
1912	2	9	18.8
1912	2	10	20
1912	2	11	21.2
1912	2	12	21.8
1912	2	13	23.9
1912	2	14	24.2
1912	2	15	25.2
1912	2	16	25.3
1935	1	1	5.4
1935	1	2	9.2
1935	1	3	10.8
1935	1	4	11.8
1935	1	5	14.7
1935	1	6	14.4
1935	1	7	17
1935	1	8	19.2
1935	1	9	21.8
1935	1	10	23
1935	1	11	23.5
1935	1	12	24.2
1935	1	13	24.5
1935	1	14	25.6
1935	1	15	24.1
1935	1	16	26.2
1943	1	1	5
1943	1	2	8.1
1943	1	3	9.7
1943	1	4	9.8
1943	1	5	11
1943	1	6	16.70308077
1943	1	7	13
1943	1	8	13.3
1943	1	9	13.6
1943	1	10	15.4
1943	1	11	16
1943	1	12	16.8
1943	1	13	17.6
1943	1	14	18.3
1943	1	15	18.4
1943	1	16	18.2
1951	2	1	6
1951	2	2	8.704221636
1951	2	3	11.5
1951	2	4	16.7
1951	2	5	18.8
1951	2	6	18
1951	2	7	19.5
1951	2	8	19.9
1951	2	9	19.9
1951	2	10	20.5
1951	2	11	20.8
1951	2	12	21
1951	2	13	21.2
1951	2	14	21.9
1951	2	15	21.9
1951	2	16	22.4
1864	2	1	3.7
1864	2	2	8.1
1864	2	3	11.1
1864	2	4	14.4
1864	2	5	17.2
1864	2	6	17.5
1864	2	7	19
1864	2	8	19.4
1864	2	9	20.4
1864	2	10	20.6
1864	2	11	21
1864	2	12	21.2
1864	2	13	20.4
1864	2	14	20.8
1864	2	15	21.9
1864	2	16	22.6
1973	2	1	5.6
1973	2	2	9.4
1973	2	3	12.4
1973	2	4	17.6
1973	2	5	19.7
1973	2	6	18.6
1973	2	7	19.1
1973	2	8	19.3
1973	2	9	20.2
1973	2	10	20.2
1973	2	11	20.6
1973	2	12	21
1973	2	13	21.4
1973	2	14	22.2
1973	2	15	22.5
1973	2	16	23.2
1881	2	1	4.7
1881	2	2	7.6
1881	2	3	9.6
1881	2	4	13.2
1881	2	5	16
1881	2	6	15.4
1881	2	7	16.3
1881	2	8	16.5
1881	2	9	17.5
1881	2	10	18.3
1881	2	11	18.6
1881	2	12	19.1
1881	2	13	19.8
1881	2	14	20.6
1881	2	15	21.7
1881	2	16	23.2
1889	1	1	3.4
1889	1	2	7.7
1889	1	3	7.1
1889	1	4	9
1889	1	5	11.6
1889	1	6	11.9
1889	1	7	12.5
1889	1	8	13.3
1889	1	9	13.5
1889	1	10	14.9
1889	1	11	14.6
1889	1	12	15.5
1889	1	13	16.3
1889	1	14	16.7
1889	1	15	16.6
1889	1	16	16.9
1897	2	1	5.5
1897	2	2	8.8
1897	2	3	11.6
1897	2	4	13.9
1897	2	5	16.6
1897	2	6	17.4
1897	2	7	17.5
1897	2	8	18
1897	2	9	19.7
1897	2	10	20.7
1897	2	11	21.1
1897	2	12	22.1
1897	2	13	23.7
1897	2	14	20.81515152
1897	2	15	24
1897	2	16	24.8
1905	2	1	6
1905	2	2	8.6
1905	2	3	12.4
1905	2	4	16.5
1905	2	5	20.6
1905	2	6	20.5
1905	2	7	20.7
1905	2	8	21.1
1905	2	9	22.4
1905	2	10	22.7
1905	2	11	23.5
1905	2	12	23.5
1905	2	13	24.3
1905	2	14	25.4
1905	2	15	25.5
1905	2	16	26
1913	1	1	5.8
1913	1	2	8.9
1913	1	3	10.3
1913	1	4	12.5
1913	1	5	14.6
1913	1	6	15
1913	1	7	17.40438333
1913	1	8	15.3
1913	1	9	15.1
1913	1	10	16
1913	1	11	17.1
1913	1	12	16.6
1913	1	13	18.2
1913	1	14	19.4
1913	1	15	20.4
1913	1	16	18.8
1920	1	1	4.6
1920	1	2	7.3
1920	1	3	9.4
1920	1	4	11.1
1920	1	5	12.9
1920	1	6	13.9
1920	1	7	13.5
1920	1	8	13.3
1920	1	9	13.8
1920	1	10	14.5
1920	1	11	15.4
1920	1	12	15.9
1920	1	13	16.9
1920	1	14	19
1920	1	15	18.1
1920	1	16	20
1936	1	1	5.6
1936	1	2	9.4
1936	1	3	11.7
1936	1	4	15
1936	1	5	16.9
1936	1	6	17
1936	1	7	16.9
1936	1	8	16.4
1936	1	9	17.5
1936	1	10	18.5
1936	1	11	18.1
1936	1	12	19.3
1936	1	13	19.4
1936	1	14	19.9
1936	1	15	19.7
1936	1	16	20.9
1944	2	1	5.8
1944	2	2	9
1944	2	3	11.5
1944	2	4	13.9
1944	2	5	16.5
1944	2	6	16.70308077
1944	2	7	18.6
1944	2	8	18.9
1944	2	9	20.4
1944	2	10	21.4
1944	2	11	21
1944	2	12	22.7
1944	2	13	23.4
1944	2	14	24.3
1944	2	15	24.7
1944	2	16	24.8
1952	1	1	4.6
1952	1	2	8.704221636
1952	1	3	9.9
1952	1	4	11.5
1952	1	5	13.2
1952	1	6	13.6
1952	1	7	14.9
1952	1	8	13.6
1952	1	9	14.6
1952	1	10	15.6
1952	1	11	16.1
1952	1	12	16.2
1952	1	13	16.6
1952	1	14	16.8
1952	1	15	18.2
1952	1	16	18.5
1866	2	1	5
1866	2	2	8.7
1866	2	3	11
1866	2	4	14
1866	2	5	16.1
1866	2	6	16.3
1866	2	7	16.2
1866	2	8	16.7
1866	2	9	17
1866	2	10	17.5
1866	2	11	18.5
1866	2	12	19.4
1866	2	13	20.4
1866	2	14	21.1
1866	2	15	21.9
1866	2	16	22.5
1974	2	1	5.4
1974	2	2	8.8
1974	2	3	11
1974	2	4	15.3
1974	2	5	19.5
1974	2	6	20.1
1974	2	7	19.7
1974	2	8	22
1974	2	9	22.6
1974	2	10	23.3
1974	2	11	19.26159468
1974	2	12	26
1974	2	13	25.9
1974	2	14	26.9
1974	2	15	26.7
1974	2	16	26.9
1882	1	1	5.7
1882	1	2	8.6
1882	1	3	10.6
1882	1	4	12.8
1882	1	5	15.2
1882	1	6	14.6
1882	1	7	15.4
1882	1	8	15
1882	1	9	15.1
1882	1	10	15.3
1882	1	11	15.6
1882	1	12	16.6
1882	1	13	17.2
1882	1	14	18
1882	1	15	17.3
1882	1	16	18.2
1890	1	1	5.2
1890	1	2	8.1
1890	1	3	9.2
1890	1	4	11.9
1890	1	5	12.1
1890	1	6	13.2
1890	1	7	14
1890	1	8	14.4
1890	1	9	14.6
1890	1	10	16.3
1890	1	11	17.7
1890	1	12	20.8
1890	1	13	21.1
1890	1	14	21.8
1890	1	15	21.4
1890	1	16	23.5
1898	1	1	5.2
1898	1	2	8.8
1898	1	3	10.9
1898	1	4	13.7
1898	1	5	16.3
1898	1	6	16.1
1898	1	7	16.2
1898	1	8	16.3
1898	1	9	17.3
1898	1	10	17.2
1898	1	11	17.9
1898	1	12	18.6
1898	1	13	18.8
1898	1	14	20.81515152
1898	1	15	19.7
1898	1	16	20.4
1906	2	1	4.4
1906	2	2	7.2
1906	2	3	9.2
1906	2	4	11.7
1906	2	5	15.2
1906	2	6	15.1
1906	2	7	16.9
1906	2	8	18.8
1906	2	9	19.8
1906	2	10	20.8
1906	2	11	22.5
1906	2	12	23
1906	2	13	23.7
1906	2	14	24.8
1906	2	15	25.2
1906	2	16	25.4
1914	2	1	5.2
1914	2	2	8.2
1914	2	3	9.8
1914	2	4	11.8
1914	2	5	14.5
1914	2	6	14.7
1914	2	7	17.40438333
1914	2	8	16.2
1914	2	9	16.4
1914	2	10	17.3
1914	2	11	17.1
1914	2	12	18
1914	2	13	19.2
1914	2	14	20.1
1914	2	15	20.7
1914	2	16	20.6
1921	2	1	4.7
1921	2	2	7.5
1921	2	3	9.6
1921	2	4	9.3
1921	2	5	14.2
1921	2	6	13.8
1921	2	7	15.2
1921	2	8	16.3
1921	2	9	17.3
1921	2	10	18.6
1921	2	11	19.4
1921	2	12	19.4
1921	2	13	20.3
1921	2	14	20.5
1921	2	15	19.9
1921	2	16	20.9
1937	2	1	5.2
1937	2	2	8.5
1937	2	3	11.5
1937	2	4	15.6
1937	2	5	17.4
1937	2	6	16.2
1937	2	7	17.3
1937	2	8	18.2
1937	2	9	18.2
1937	2	10	19.3
1937	2	11	19.5
1937	2	12	19.7
1937	2	13	21.7
1937	2	14	21.5
1937	2	15	22.1
1937	2	16	22.4
1945	1	1	5.2
1945	1	2	8.7
1945	1	3	10
1945	1	4	11
1945	1	5	11.3
1945	1	6	16.70308077
1945	1	7	12.9
1945	1	8	13.6
1945	1	9	14
1945	1	10	14.3
1945	1	11	14
1945	1	12	14.5
1945	1	13	14.7
1945	1	14	15.1
1945	1	15	15
1945	1	16	15.5
1953	1	1	4.8
1953	1	2	8.704221636
1953	1	3	10
1953	1	4	10.8
1953	1	5	12.5
1953	1	6	12.9
1953	1	7	13.9
1953	1	8	13.7
1953	1	9	14.4
1953	1	10	15.1
1953	1	11	14.9
1953	1	12	15.8
1953	1	13	16.1
1953	1	14	16.2
1953	1	15	16.5
1953	1	16	17
1867	1	1	5.7
1867	1	2	9.6
1867	1	3	11.3
1867	1	4	12.4
1867	1	5	12.2
1867	1	6	11.6
1867	1	7	11.3
1867	1	8	14.3
1867	1	9	15.7
1867	1	10	15.4
1867	1	11	16
1867	1	12	16.7
1867	1	13	18
1867	1	14	19.3
1867	1	15	19.5
1867	1	16	19.8
1975	2	1	5.2
1975	2	2	8.9
1975	2	3	11.2
1975	2	4	15.1
1975	2	5	19.6
1975	2	6	18
1975	2	7	19.1
1975	2	8	19.4
1975	2	9	19.8
1975	2	10	20.8
1975	2	11	21.2
1975	2	12	22.2
1975	2	13	22.4
1975	2	14	23.5
1975	2	15	24.5
1975	2	16	25
1883	1	1	5
1883	1	2	8.1
1883	1	3	10.7
1883	1	4	13.4
1883	1	5	16
1883	1	6	15.4
1883	1	7	15.6
1883	1	8	16.4
1883	1	9	16.7
1883	1	10	16.6
1883	1	11	17.5
1883	1	12	18.5
1883	1	13	19
1883	1	14	19.2
1883	1	15	19
1883	1	16	19
1891	2	1	5
1891	2	2	8.1
1891	2	3	9.3
1891	2	4	12.6
1891	2	5	14.9
1891	2	6	16.6
1891	2	7	17.1
1891	2	8	17.1
1891	2	9	17.5
1891	2	10	18.8
1891	2	11	19.8
1891	2	12	19.9
1891	2	13	20.7
1891	2	14	20.7
1891	2	15	21
1891	2	16	21.5
1899	1	1	5.4
1899	1	2	8.6
1899	1	3	11.4
1899	1	4	14
1899	1	5	14.6
1899	1	6	13.7
1899	1	7	15.1
1899	1	8	14.9
1899	1	9	15.8
1899	1	10	14.9
1899	1	11	14.9
1899	1	12	15.4
1899	1	13	16.2
1899	1	14	20.81515152
1899	1	15	17.2
1899	1	16	17
1907	1	1	5.5
1907	1	2	9.3
1907	1	3	10.5
1907	1	4	13.1
1907	1	5	15
1907	1	6	15.4
1907	1	7	17.40438333
1907	1	8	15.5
1907	1	9	16.2
1907	1	10	17.1
1907	1	11	18
1907	1	12	18.2
1907	1	13	19.2
1907	1	14	19.2
1907	1	15	20.3
1907	1	16	20.1
1915	1	1	5.3
1915	1	2	7.7
1915	1	3	10.3
1915	1	4	12
1915	1	5	13.7
1915	1	6	14.4
1915	1	7	14.9
1915	1	8	16.9
1915	1	9	17.9
1915	1	10	17.6
1915	1	11	18.3
1915	1	12	18.4
1915	1	13	19.7
1915	1	14	19.4
1915	1	15	19.4
1915	1	16	20.1
1922	1	1	4.4
1922	1	2	7.4
1922	1	3	8.7
1922	1	4	9.7
1922	1	5	11.3
1922	1	6	11.5
1922	1	7	12
1922	1	8	12.6
1922	1	9	12.9
1922	1	10	13
1922	1	11	13.6
1922	1	12	13.9
1922	1	13	14.5
1922	1	14	14.3
1922	1	15	14
1922	1	16	14.6
1946	2	1	6.1
1946	2	2	8.704221636
1946	2	3	12.1
1946	2	4	14.8
1946	2	5	16.4
1946	2	6	16.5
1946	2	7	17.6
1946	2	8	19
1946	2	9	19.4
1946	2	10	20.3
1946	2	11	20.4
1946	2	12	21.1
1946	2	13	21.1
1946	2	14	21.8
1946	2	15	22.7
1946	2	16	22.3
1863	2	1	4.8
1863	2	2	9.2
1863	2	3	12.2
1863	2	4	11.9
1863	2	5	14.6
1863	2	6	16
1863	2	7	17.1
1863	2	8	16.9
1863	2	9	17.1
1863	2	10	19.8
1863	2	11	20.8
1863	2	12	20.7
1863	2	13	20.8
1863	2	14	20.6
1863	2	15	21.3
1863	2	16	22.5
1884	2	1	6
1884	2	2	8.7
1884	2	3	10.9
1884	2	4	13.4
1884	2	5	17.1
1884	2	6	17
1884	2	7	17
1884	2	8	17.2
1884	2	9	18.2
1884	2	10	18.3
1884	2	11	17.9
1884	2	12	19.4
1884	2	13	20
1884	2	14	20
1884	2	15	20.3
1884	2	16	20.7
1900	1	1	4.9
1900	1	2	7.1
1900	1	3	10.3
1900	1	4	13.6
1900	1	5	13.1
1900	1	6	14.7
1900	1	7	15
1900	1	8	15.3
1900	1	9	15.5
1900	1	10	16.2
1900	1	11	16.6
1900	1	12	16.1
1900	1	13	16.7
1900	1	14	16
1900	1	15	16.7
1900	1	16	17.1
1908	2	1	5.7
1908	2	2	9.5
1908	2	3	11.8
1908	2	4	17
1908	2	5	19
1908	2	6	20.1
1908	2	7	17.40438333
1908	2	8	21.1
1908	2	9	21.2
1908	2	10	22.2
1908	2	11	22.9
1908	2	12	22.4
1908	2	13	22.7
1908	2	14	23.2
1908	2	15	23.5
1908	2	16	23.9
1916	2	1	5.3
1916	2	2	8.2
1916	2	3	10.48
1916	2	4	12.5
1916	2	5	16.1
1916	2	6	15.9
1916	2	7	15.9
1916	2	8	16.4
1916	2	9	17.2
1916	2	10	18.3
1916	2	11	18.4
1916	2	12	18.3
1916	2	13	19.1
1916	2	14	19.4
1916	2	15	19.2
1916	2	16	20.9
